Seed_Type,Seed_Weight_mg,Moisture_%,Protein_%,Germ_Temp_C,Humidity_%,Germination_Rate_%,Plant_Height_cm,Yield_Days,Yield_Weight_g_per_plant,Label_Best_Treatment
Cotton,45.20368994,13.64763043,32.59361232,25.76636711,59.74831079,69.39376364,15.26410079,74.72361355,14.75520769,0.0
Cotton,74.856459,9.955039008,33.65092326,31.6195747,50.99715136,89.79730596,22.78972904,61.63540432,20.60974417,1.0
Cotton,26.49961289,12.87483764,34.32895439,28.52597152,61.65615767,83.66904612,18.50841987,61.2174615,23.45093719,1.0
Cotton,92.42588588,9.741931179,18.42141302,25.90483924,56.14385259,64.80597845,19.81639241,55.58804291,16.57672518,0.0
Cotton,37.78926366,9.832236466,32.28291144,27.41586495,52.21335339,69.48633889,25.19299176,50.83087469,17.24468886,0.0
Cotton,87.87520109,9.873147192,21.67163492,29.51192667,54.67997534,60.70196787,16.03113008,65.53300275,10.92714443,0.0
Cotton,95.36541477,9.759530538,33.58857935,30.1757405,56.41655802,76.80820712,30.70290256,68.89985944,18.02054843,0.0
Cotton,41.74533459,9.912094502,22.44462909,26.74582768,76.36993228,72.00063873,8.002536128,51.41554973,17.11844494,0.0
Cotton,94.16929072,13.32215232,19.81847998,25.60945598,78.77534456,76.69114513,16.79902647,71.83576809,15.91246538,0.0
Cotton,97.04236045,8.543984881,25.91732039,27.8629531,58.48568676,67.25220147,7.078675313,66.34788473,15.28645271,0.0
Cotton,21.72301028,12.57861909,22.81874081,29.73334917,68.34456492,70.27335509,23.87304139,60.74142091,18.1573288,0.0
Cotton,93.08851154,12.94407207,34.24149951,31.74087965,53.11207187,67.65974218,16.6786828,80.31496663,17.30072399,0.0
Cotton,36.62355226,8.76895729,33.19018155,28.36757674,62.44290921,67.76015546,15.52019181,67.87922982,12.60503612,0.0
Cotton,46.26717738,12.72929957,33.11152928,26.36624138,78.61240308,76.33471155,24.89170239,67.5999764,18.06214422,0.0
Cotton,23.6240227,11.47054654,32.94118374,28.56586988,53.91249024,63.14043666,10.20952727,69.52067759,13.46319451,0.0
Cotton,98.79418596,11.2776356,21.58663294,29.43147157,79.99755781,71.54226685,31.46921255,72.62474563,11.09632228,0.0
Cotton,91.82369514,10.80958165,23.42628397,30.81903876,69.2966943,65.29291228,27.62838068,81.01771711,16.90981592,0.0
Cotton,58.12565691,10.41138865,33.86178969,31.61906214,67.64038164,66.98236067,16.17394128,57.41383546,14.58593262,0.0
Cotton,89.14884762,12.73449007,25.37419367,28.89958602,66.34176136,85.81379845,19.01933804,47.56324396,20.62633595,1.0
Cotton,83.12551504,8.325846222,18.86301882,28.30501125,51.61061408,68.73997188,21.06595438,75.2076803,15.45971904,0.0
Cotton,65.03403541,11.32814532,33.54226741,28.48735758,50.65890454,74.29996091,24.41990173,78.10761823,15.81389849,0.0
Cotton,57.08710734,11.30098318,22.2430916,26.87227747,57.24679176,71.8866706,31.24972262,65.91522269,19.88416352,0.0
Cotton,81.27969601,13.2948902,27.99879953,27.96991332,73.47952195,75.65162378,13.6483008,59.36181106,14.33489861,0.0
Cotton,61.81825601,13.02428032,28.51155856,30.83064793,67.29594988,77.10400168,28.9750978,58.22604491,13.28262934,1.0
Cotton,69.85621204,10.40432971,33.21717686,28.31098204,69.37853475,84.69690291,20.48767158,67.26133701,22.63102466,1.0
Cotton,28.17731098,9.760028449,30.44047111,30.55301555,70.8462983,67.00188911,13.90074075,63.13850065,17.77235579,0.0
Cotton,46.81867246,12.10159631,19.9695486,28.43257925,54.13202532,66.96911043,17.76265125,63.83867644,18.50865575,0.0
Cotton,57.97505628,9.773911095,19.8982431,29.92591223,50.11132362,76.25868527,28.44200811,64.75294098,15.59959941,0.0
Cotton,66.37449845,11.28147105,23.71689042,29.51337007,55.20887136,71.76960629,31.65073971,71.28328622,20.7085324,0.0
Cotton,67.45177964,11.61002148,33.51642143,25.51767336,79.06821911,71.47873495,14.6121226,71.1509964,16.41257187,0.0
Cotton,49.26372915,10.75133937,33.06957974,31.64317732,66.98079912,72.02063752,19.82387072,70.77487449,21.51087069,0.0
Cotton,92.45139944,12.66905173,21.12854033,26.20691271,75.30422231,82.47294008,20.15203546,47.55630782,19.22596774,1.0
Cotton,84.24828279,11.80637314,25.58132185,25.02687929,74.04669227,88.71278555,33.35927941,61.06492123,18.77030713,1.0
Cotton,71.69435976,10.41801151,19.91772371,29.13129544,79.41164991,71.64119449,18.66358057,55.24288069,18.25833082,0.0
Cotton,77.39625274,11.48322263,20.51549226,28.751921,61.79350299,69.74228883,12.44851855,74.15716767,14.38163663,0.0
Cotton,40.95261544,9.674312955,20.20431354,25.41580642,75.04384401,79.51622451,8.828987947,72.17610903,15.90192484,0.0
Cotton,22.8310489,8.504267711,29.17197976,26.6504826,53.67950633,90.21680618,38.56772835,55.43772185,26.55629115,1.0
Cotton,60.72518635,8.59178626,23.34624536,29.39747835,66.36182404,69.19297596,22.11098614,71.46732012,14.80123388,0.0
Cotton,81.33074884,13.04992774,28.676552,25.97014619,76.65252223,77.3645905,21.0944982,72.6234713,14.81290787,0.0
Cotton,84.97701012,9.250047872,34.51235182,26.37406025,75.24348957,60.10236152,18.86237652,62.58265454,10.0327696,0.0
Cotton,34.74019104,11.90051128,27.90967446,29.23453478,65.61855741,77.01902137,27.58767075,56.81166161,15.40799996,0.0
Cotton,27.45424781,8.407189356,20.94313652,26.64775637,74.00552864,72.71903677,25.16260722,66.0012219,21.67766058,0.0
Cotton,82.64826377,13.20464584,21.55642483,27.8372218,62.6473105,71.93568043,8.094695457,68.47721814,12.6915633,0.0
Cotton,21.48469775,8.70845026,21.05350472,27.70642676,59.83258838,73.09169414,29.45056254,58.80130168,15.69669335,0.0
Cotton,96.27090190847969,12.06816965937475,21.308553407059133,30.977277620036162,73.58562229052205,91.48324055808968,21.83636116414805,67.88713989848424,19.054408261102928,0.5421829297288451
Fenugreek,66.94077421761402,10.197433404491647,22.672393361084232,31.700398281016078,65.5536545941318,82.77308471998005,9.757446510497758,60.76935195021223,18.111178552472797,0.7791270966314486
Cowpea,75.8939133849351,11.643915552297875,29.86253208558692,27.420949302271836,74.41774817402779,71.48683690730641,25.612772476859732,50.90119372374917,13.328815480816784,0.6337879275659589
Cowpea,44.05053858663263,13.817058729883872,21.509678180883423,28.709748932405137,70.34350263973207,83.32037409758237,36.22747621279251,76.11729373757302,14.701371206474004,0.271715746308819
Cowpea,37.84839427865374,12.773208235908015,31.61733551911825,26.28386702724894,62.40375666134515,60.60945787365758,22.951379905192844,65.21300303343222,17.3259815087171,0.16912648175384581
Green gram,42.626842762394155,10.251839455923886,25.96687274530568,27.365167120893666,76.35270699282292,64.00275718598505,11.06097707375072,54.41143414841153,25.709010060983694,0.1624001846915406
Cowpea,37.91254806188026,11.029378162632678,24.16556018537148,31.912736231730506,65.86650249139221,87.9627714985192,20.42344603705083,62.87220007134495,15.504380726225765,0.03919085227222152
Green gram,93.40678007693539,12.245956529309602,29.702518517641288,26.370868682878502,60.44681409570934,87.82925073326682,36.94238839925262,55.35308931885238,12.785576549095769,0.21444210307216305
Green gram,81.50685390182741,11.947467019685329,30.281146364625926,25.84499999461313,62.11484994471,68.9156085540652,16.96080038115602,60.5988424830774,11.354458334714865,0.2525031426565931
Mustard,46.71629493534136,9.715050237295399,29.085557668751903,31.958185180051185,67.9807643632204,62.22898612390535,37.503237799031766,60.9034917023327,17.80878290156867,0.6525356010064272
Black gram,87.88162189291403,9.391920697018822,25.72448314201101,30.548743412476412,57.62470750764682,84.04424230073285,30.74601775470735,72.22532440855545,19.93905708765309,0.9407492656537301
Black gram,33.52458231308675,8.904411684597193,18.763567681808222,27.076228176503985,72.40533169572264,80.26620917670101,24.46072606705894,47.65190268384193,17.0381853233331,0.3707036757694192
Cowpea,20.587815741539398,12.353268086860924,24.214726550561036,26.048300600343097,70.71315320406676,61.68643896740025,7.858300611043467,69.0803521426633,19.507025780499493,0.6847923777571499
Cotton,81.68376393951246,8.867512226674489,23.980761851244456,27.28894293858769,79.1729614684036,77.04834587052815,23.138525709324085,69.07155917243571,19.246013812843103,0.7605708362887772
Black gram,62.606242288134375,11.286535900255997,28.16516642290709,31.336108359523713,65.46235623223174,69.93700694580868,29.046464191079817,43.00221182408022,19.502584404733255,0.711915256253442
Mustard,52.791665435684116,9.078331029533096,34.30350403900964,25.63645678598831,52.51389872061274,67.21701323031589,17.17483326840589,50.00766972054038,14.228075370578612,0.8554091485567249
Mustard,95.35026572577766,13.915392817493299,24.272862607900066,29.094602711981878,65.79051993414161,69.7473558372692,31.964219003496808,76.49240255250434,12.72266796014818,0.8737672963590601
Cotton,82.24138693458933,12.935341356632838,22.315945653432845,30.88211742290521,58.681243061478334,64.20326233001725,8.39864825440218,47.31229766740012,22.722240534270213,0.06953827380195321
Black gram,32.00095813241248,12.142058153424756,27.090011984735675,29.42707635286435,58.44070809475126,79.28816587257937,37.24148948385322,50.7011217326162,23.093997177723672,0.09858853506462573
Fenugreek,30.54930542876641,11.584690147694984,24.157082659072532,30.420576643526694,51.99415000893391,65.09140597803625,16.036415282494545,51.041688313985105,23.694385866247615,0.7825157780305302
Cotton,45.37523700374095,11.552156159822747,30.955376105061042,31.69166561471764,72.39945421648875,70.50929037218123,29.177874414512058,72.84464314667318,17.265120707286968,0.24104969151304523
Green gram,79.25728148257562,8.474935404995783,18.403298965691693,29.689120757145588,62.026719441580866,82.33889525232372,18.444293296038783,57.33007438462953,25.985926089947714,0.9729200397811623
Cotton,68.56403509567875,9.84748233899232,20.250761833574778,27.099936682033217,51.03329092836239,85.91640230494184,35.606641693860794,52.430681603111694,24.945716655578842,0.2902937201601874
Cotton,43.774291022120465,11.135239109364008,32.537333715345724,26.6053849902935,61.65344596184476,65.69119358612207,29.274722149724678,54.17970058453524,12.902164685772377,0.9249086301346089
Fenugreek,28.968245335058548,13.988510065294765,21.65777766657925,29.232309409375368,64.99106447359222,82.63427599107183,29.927674138852954,62.94088384386738,18.434145497294537,0.008477935127097824
Cowpea,89.20601506666814,13.920604145404173,24.286166247343665,26.27867382019009,58.30298193947827,93.7338578236635,26.442317381869202,46.35565550711702,22.009849540325014,0.19497835496742422
Green gram,52.835609912259045,10.169387497811726,29.745335519056198,25.365901325899948,55.54250625801528,79.02844682727957,9.818632517237665,65.22461209160356,26.29172210820372,0.9521045015127497
Cotton,41.71657005124911,11.501894000597646,21.939689548799556,28.05351642417871,71.1282033027263,80.83249331512332,8.263407649711661,66.52191869163468,11.857046011086098,0.7028112315552125
Cowpea,49.15782628862564,8.252895706872106,19.874894399280684,26.741337868244873,58.577670082180546,82.5607968272026,19.297067953302953,53.98502776904135,10.848653769532563,0.5476936949100941
Black gram,76.89067114382382,10.692905239078888,20.60243474638914,30.97557165038557,73.794140372467,90.87182077002396,14.532775095957776,64.89801570627776,15.580571528642452,0.7206554563585745
Cotton,27.685361455750417,12.785334147044377,28.070719671628318,30.42250987009118,71.12677945613704,90.57367178198011,21.66943747985235,66.15162897163037,13.403974416237237,0.17889032042384734
Fenugreek,25.96478117865296,11.495210526491917,27.052954461746644,28.37797405824906,77.24806384469542,87.49232979437477,31.07168833030778,77.15422470983214,14.566623459178501,0.8208180315612852
Black gram,94.86980538832042,13.378809447298472,24.221433616570607,26.05510950327138,68.63569170532692,61.01124749611495,18.880267357998513,78.3817925786218,21.96671271070944,0.20464398559085428
Mustard,69.77265590048418,11.201633684136773,27.976264843681868,26.252308449168112,50.792909030919986,81.09140742797952,10.096769342189898,62.65840845642022,10.634472479233146,0.026156600591787593
Cotton,70.39416336732985,8.314086287425022,34.69406545391413,30.976489352350953,56.893653401548455,61.45147458775895,38.928069244364345,45.24524616243039,18.14206855207871,0.8080898839344844
Cowpea,33.56889203405353,9.626895564716904,34.47822653084262,29.112418689992612,50.922488718080544,89.43331931956492,33.240818711900566,78.09381887866053,25.328921559094226,0.8743881587314644
Cotton,88.19030976870879,12.43927373215169,26.32496473118214,26.12295462962856,72.99249731292328,78.26881990042676,34.07844872497208,71.72990082062171,18.381113043170863,0.840820449689452
Mustard,30.576694925603856,13.555482071296378,28.783512390301727,26.81285653592613,53.88791999889335,81.60385859070044,14.314857670714984,65.35392307591613,10.063802404898293,0.6270087758747078
Cowpea,47.963005027798104,8.278323805786577,29.8261939723981,30.2978650717062,69.91961947543179,80.66789276478872,12.313998504703978,70.19702154668134,11.120365381361637,0.26500001282891616
Black gram,63.23081181126589,12.143376053258496,33.29061972159846,26.34116101515303,61.990402157528116,92.95396394389954,35.37847556564039,74.38220621320622,16.612330050728296,0.626893558358957
Fenugreek,51.9434713492583,9.350387120683083,22.061458509575864,30.607446808949835,57.61676059345264,85.25934754636233,28.713246780698633,56.515360972524334,21.75019417166511,0.49591003661398847
Fenugreek,55.04751657052003,12.635394002752935,22.03507557146188,27.48678087422739,56.20554147180534,93.43767406824284,21.421272300257943,77.44530805780637,17.070961655017264,0.7698025578444381
Mustard,80.76951171432471,11.579043832655302,32.64911545545981,25.542871902380373,66.59707998832094,83.2020794499449,21.31530986156741,49.94338138129801,11.074746320036157,0.05878282900909804
Cowpea,63.36721451180699,13.650835346415676,23.004817888586814,30.55446227817639,50.67468216384148,75.57910366996974,25.43864175482895,63.74469181420096,23.47818090359217,0.36480805546711914
Green gram,48.78022616853451,11.03479723130442,22.362022898219994,31.242795101912407,65.09168698119932,90.21647172888396,27.528585143747105,68.97298329226784,18.57381808886626,0.15012652544675376
Black gram,50.42862079644756,10.530072842408199,29.772626759298017,27.08119351926728,77.36447792800956,60.66802596457382,18.418766069551708,49.319181897287294,17.258044173524667,0.5861697850555379
Cowpea,54.08597335586846,11.798818440338323,20.75754369504988,28.33576503129894,56.58023954040369,62.286550571609155,10.671913976144287,80.52271836475256,25.345375468928218,0.0884716817909158
Black gram,44.19614199186991,12.3556129220438,20.13455914155654,29.11644622672229,69.34684841116218,61.49860233815355,34.14825219339175,56.992507405467215,19.623978137731115,0.011575377172593382
Mustard,40.82926068776558,9.420579593351732,20.558114298166217,27.866308784149602,52.63515784549196,66.26744084965571,12.80771051394563,76.92791219832438,11.80956291226135,0.2858377639705312
Black gram,98.04928729665245,8.75583666005705,22.888829069720693,27.100505101717232,55.30141635212563,84.98013003713672,7.235194339842543,68.84146799598548,19.67516291575837,0.36867190103189007
Green gram,45.462213756209266,9.440017268284356,29.33509586479837,30.790438266003783,69.50336100164483,60.60249030049938,36.57535403453287,55.53016015409968,19.79691291222323,0.3859319882039416
Black gram,27.995004756013326,9.343947438020255,26.792302199372877,30.981617515560302,54.09971489960916,77.53726687174914,18.340757497271905,62.159671410766734,14.962605203423532,0.7671816053713852
Cowpea,91.14265413614547,12.953312707338029,25.219010386037354,28.29055947175243,62.86978732602704,62.60172844397091,25.918741996161906,75.10463535644675,11.853373418013833,0.3139408889136307
Black gram,57.08104952124138,10.203592172482132,28.91986388840976,27.45077358991361,50.78237844497636,67.60723919750119,30.741654104987635,56.17395138676836,12.05814420444724,0.5097711132100438
Mustard,27.59691814510073,13.8704858965772,34.34311857299779,25.772208477685005,74.24258015738934,85.5100652755139,8.430963674357415,73.94725534437885,20.585366611838875,0.8224906586146665
Black gram,79.64874054987328,8.866201675358838,23.123535684592333,25.718316812198555,73.01751832458673,85.40246243640168,29.42538295825818,67.20197396003704,12.360402814235282,0.18304521383627614
Mustard,68.65800908171185,8.481795006765102,26.750063112243964,30.97517561519185,77.09004007494755,65.31557979299131,9.111086742586071,68.71931369209565,17.042282477804804,0.702067487695828
Black gram,62.13470555740191,10.323085404616656,21.74935279575029,30.226873974354486,71.2404674970157,91.09151966867257,17.433111273630256,47.613788095129486,19.30519970592067,0.6653312626817319
Cowpea,91.77342161841409,10.219720128402972,19.50529110818247,25.330532078494024,61.17929162928347,62.46548048583232,32.57110433153788,48.08329852265529,13.419578300592686,0.4783089841077056
Cowpea,32.814416614255684,11.115429239834594,28.063639129247772,26.863152587428573,52.91018558425966,71.33547734018781,9.169128451352382,54.38855856847046,15.23973419648899,0.9709699941842226
Black gram,95.88160685868881,13.083497218980977,31.801951704438366,27.026283398184546,70.45483755403212,70.51081908078665,31.732924782977513,53.43246523844111,11.45210706074542,0.9650098221320825
Green gram,74.54663809541928,11.633128845542828,27.781678757821197,27.15081722169326,71.8333306429645,62.83789906568357,19.969844846816205,56.703270492597355,17.434325685861968,0.06388581699802554
Cowpea,85.42706974848853,9.849805254210839,20.173609276400217,30.917905641057466,71.01910483691847,91.2216193612739,25.53066518524678,45.23217578975598,15.425002072452957,0.16197577994218626
Black gram,32.221081196065185,13.576512477462312,20.491402828699815,28.611745845114473,75.270938043818,69.73700032826234,11.432949407761445,60.174069445559404,12.647143125547203,0.45744502006699783
Cotton,90.65697228966921,8.514726028513198,33.91381169908123,25.21700568145569,66.60300818052661,86.07831756350689,38.22476021698849,70.04564051116081,14.11819501650503,0.9842379455638781
Green gram,66.34221571087357,12.283805681043813,32.96684363756759,31.225261677877185,54.941548802795225,81.3040131316393,20.87441932259494,64.91316208704944,24.457719017365925,0.30483953495964167
Cotton,76.12961359724673,10.39648947814885,19.022263572781554,31.92334372838571,66.327898900003,91.62464434384918,19.53193531368974,76.45657082855696,22.40961502120453,0.43184107409618566
Black gram,45.462160008511326,8.786687312835468,33.591218296257935,25.938760494214414,66.53590184154625,60.2530121532944,17.2195036943098,50.71885574973116,12.422642001031804,0.8071493716758746
Cotton,65.04034938075581,9.534318515733592,22.027479593825618,27.700454861811153,62.672153962592105,64.83681178089344,16.29582903014039,46.28978734756357,17.344447070668927,0.2884605625567028
Green gram,44.10704046763203,10.353285274982472,19.344587353243597,25.01510903363825,53.437524983393715,75.98987518315816,25.46169466699071,61.47901004522907,17.398331907430325,0.04558533078682969
Fenugreek,58.73632722979547,12.456202183112966,26.526649281009384,31.485441837306247,70.5185776808329,69.39192025237706,13.2166883229559,75.26888625840678,17.43013461206087,0.37664114811522875
Mustard,99.47298948531207,12.07541065287992,24.157280377835427,31.38659897840666,50.39203145886007,88.46173258988019,16.099699570154215,43.620605823771825,25.03120045812434,0.2962471435617332
Cotton,56.0773340641318,13.365175616364239,27.073960669774998,30.60122000519052,79.47851226758183,75.97909277189703,24.707258180705015,57.414334554570516,12.961708835835271,0.25257932379897885
Cotton,50.116938681617455,12.641811533453268,29.107742141770178,26.13937655135101,65.46378330654106,63.04275175481991,15.363635216198801,76.80567512790122,16.449422298616398,0.9709632679468971
Green gram,63.500374242711764,9.320727632418503,33.09916371451817,25.758799214507754,51.93090848852134,79.64160726063105,22.810678003749842,55.8677626409627,21.202251398613978,0.3363283072807075
Mustard,71.9965724952764,8.994552535293133,24.16098980627513,26.046653210942008,61.05393736710966,66.90579626572922,31.446647768288376,50.22597987159764,26.124880290897167,0.37934148254837896
Cotton,85.86317033429175,11.00298973272868,24.185958670060934,29.228633989809506,76.34071022946641,83.2811262800831,26.254449058509916,44.516447223639865,13.70997468402279,0.928039327696678
Cowpea,51.652702755001336,11.84106408480961,28.288007812271815,25.741743504532813,55.65071993712826,91.73499192404483,18.093887958133923,52.28124026302453,25.638285983522202,0.033005137167667065
Cowpea,33.09077152991039,8.051560091532812,33.205818196258,28.777745829622376,73.99056717658007,64.1641161653566,28.12940256158769,80.5611503085425,11.1557204322193,0.2753856411103537
Black gram,88.87664471171472,12.913005411316032,21.100870072945348,26.938669891427026,50.93295531934212,75.6077215090532,7.354363245208427,47.67529668871704,10.277983912663547,0.5704568635185336
Black gram,92.36560367544453,13.295748833543861,26.482997863192693,28.534546123557277,75.7227303814908,89.5003713212103,8.758327379576638,49.352406908213666,23.256907425885736,0.32994739278497376
Fenugreek,83.40496497762993,10.63476348703896,25.134176633820715,27.796317850631624,54.347334946782844,64.52212666210634,14.193413503892431,53.79426617690026,12.005869955860144,0.7663592820124888
Cowpea,53.95874295453023,13.55196184739487,34.252521904392225,30.454390682199794,70.13350446267938,86.03369212214362,16.10372886612628,61.756226356584065,20.279575906482336,0.8807545866588143
Green gram,93.59227720886035,11.086050985886558,24.716519500171337,30.549848449340743,52.80427279411707,75.89668129191531,34.05079896222505,44.193681036662255,18.161512344369797,0.4070348590157955
Mustard,26.904848510763134,10.786648716654277,28.0040541724223,26.71269530164007,56.20597972737415,68.69794120112309,21.367033416201526,59.652456322950485,12.135497724350303,0.6607771227857933
Cowpea,43.37775838975021,9.299509320779597,24.208309436191477,28.64865048487723,66.19815603583733,61.09403868615286,34.77721453774722,72.89180219472846,15.03107640393936,0.4039339615631067
Fenugreek,87.60648812009266,9.758396124564465,32.80657730249059,29.034493184454647,68.64799890294417,73.20555785098873,36.9547143153725,46.442728743289436,15.556763531721252,0.7500352514986626
Cowpea,74.779228329821,12.688267636500036,28.00354829251762,27.334346289171588,55.4333506397314,63.01998323858322,26.045762792019456,48.5259917622488,21.380249692992408,0.18857293262374308
Cotton,20.677698989100833,10.107759307668461,27.726375294500293,29.69296497109427,64.65591121971278,82.44180978160068,35.75791865814814,64.41983416425413,26.111603188003976,0.48028317738329795
Cotton,37.131537946257644,12.059011457710753,21.444273023230455,31.299606247674028,69.61871284058313,68.76475677300736,9.197570598431053,43.465524322636185,13.485742492301092,0.1445331164082907
Green gram,50.57136294029527,8.848534062585701,22.555452049857458,31.121418271113757,75.85198541973419,84.59619686428672,17.44386121736455,60.55102393225533,10.15302400994602,0.6405375573557505
Mustard,70.8661329549287,12.517309965796112,20.728450160816593,30.564297806675942,69.40775523199392,82.8218543609253,21.634003856064542,73.16774698875103,14.9670093211672,0.807158709764475
Black gram,32.85284629967104,12.288213737683828,26.55911749984681,29.46532158667184,55.77187465864826,61.480539930340484,11.556490471114728,50.7758109092364,24.06492037550015,0.683688745787522
Cotton,52.43273861973771,11.817649566066812,29.499435526303863,28.525620638264837,79.4483637766334,64.80297210085718,38.043185711858264,55.35129607069218,20.499526823605205,0.5720796380664103
Green gram,88.9703397630038,10.594822321770721,24.268658143263316,26.2843638807045,60.389362349288504,64.44037928040606,21.929869829381115,73.55277816374348,14.757359192168881,0.6940701332713991
Cotton,60.4921666127924,8.41296493783993,27.506124637290533,26.99172121065517,52.71653281240859,64.28525053069848,25.177931389844627,47.41925997804134,12.916977939294256,0.26159074731092724
Cowpea,53.83805057999943,12.038041797025507,21.933914406513047,27.574307552616634,54.59872955173646,62.227721559298004,14.01342012471492,77.54611918240033,12.530168070246827,0.32814453852100933
Green gram,59.35556940249063,12.617054689452342,20.824487112936435,30.486689623524875,65.69025145608903,74.0668829419899,10.397579700228329,69.60221617262357,16.161704006146564,0.9979982499821453
Black gram,91.33289282189253,9.636466672269455,29.155958683238026,30.142704377781293,56.38557950681794,85.17554492321625,20.342349869470752,72.02976398941055,16.694471411442734,0.31129486522726557
Cotton,95.15229926795067,9.08246710566971,21.2760837385561,25.707674735951937,51.964900384447155,85.8064883513336,23.417309020531775,50.06525127614942,24.2414596622518,0.1259552850485972
Cotton,80.12139593385473,11.69616583443497,23.4769619247863,29.059082107215502,74.21357591877792,61.759477331481335,26.243225446558988,51.47189987627695,23.32124538973609,0.9696549616861007
Fenugreek,77.15053667805267,12.003037128011474,18.15799862949499,29.01181291725061,62.69169718323752,93.3068315658027,32.26748620980862,48.79834558989817,17.911553342704405,0.9729751224313229
Cowpea,84.26556486162292,10.147978137998969,28.731830422619645,30.07884557756939,65.99790134183164,81.33865835768609,19.237213238627675,77.27543101696605,14.044499768596914,0.3439572127926438
Green gram,26.693870046447234,9.661277149935527,19.274417529978813,29.78405301203365,51.73454872339329,82.42082904451223,8.769785339841333,52.30624568720502,15.60079272399918,0.015941302607137886
Green gram,66.83514390745415,11.812625241154398,34.478437939641836,28.301359183508882,64.58621325391624,88.14324608481658,24.418914675200806,44.004834581169504,17.01945084028269,0.7530880411503396
Fenugreek,32.55245232541951,8.59780982503077,20.763212861068325,26.00432799852522,60.829961777265325,89.24765577126095,19.649857692472242,77.20640990762851,20.80298108796555,0.9935852541518234
Black gram,86.26076192433953,11.885402193266811,19.932324822738245,26.993561968935854,60.47114039631521,74.49969841609649,34.61274693786871,59.081272829506474,20.480294969854498,0.47816609843016866
Green gram,54.68226924400093,13.28046991097715,24.886919198506124,27.432293079872657,79.60340091960232,82.18638418330386,38.92644907158496,76.18931190285659,14.165871529670369,0.6970977130140903
Green gram,51.31709708248902,9.549148187498028,22.175811493010684,30.49042190908152,57.07686415604967,73.12586908753877,34.976875467626016,66.87535425973941,24.057736417210045,0.18553566105076114
Mustard,57.94047055176701,10.331842273561348,34.577801767387115,28.312682315127812,56.37825855469627,60.26030072000693,19.47994709875715,72.76759603971796,24.897625474806002,0.3729235403441511
Green gram,90.85477478717615,8.490019446098062,32.371582925206994,25.71861069654896,50.34386568041365,64.17978714656539,18.48804929703722,79.17417095219025,16.20686836324485,0.052358243448054176
Fenugreek,78.02932701359552,13.679045333898275,31.797152757621383,31.669893879369447,72.71645993015392,77.26330295122006,38.72910931274169,48.86994943458084,12.015229931667555,0.1278057273579819
Cowpea,75.45251892975516,13.094089959521394,29.951038385222674,27.681933247376868,74.90574628349484,76.47639304649222,29.997998042029614,55.722240688922426,14.003500407155308,0.4578226650666415
Black gram,36.0440688769722,12.505264491376595,31.354565420445315,31.13810142074543,53.65773044629568,83.16319551434944,34.465358465133896,76.72211711891674,21.62743397266847,0.24160528024295014
Cowpea,51.792809378534145,8.844391368573605,24.703798598176256,28.158158296691862,61.13245593853199,81.53356137374266,33.50809364446748,62.797519278277775,22.78644075183518,0.32085164594779547
Cotton,90.28367976774452,11.130474556141962,20.159113671387217,31.549300684936235,67.52038594429516,93.09742785363386,30.097539059360027,47.19201101539539,15.374468949160512,0.8826877809364746
Mustard,55.884066304822205,11.993921999094677,26.113935490859333,25.392901999369073,77.6541406367042,72.95351067939114,32.7283556773292,67.67721521180724,20.97311629473758,0.45479202859975154
Cotton,38.30525196017199,9.244943948036525,27.599576193930968,25.607217004033952,62.93453167081026,67.77259892931414,11.608184479042624,50.43030472111658,17.35433571831547,0.0613232541013381
Mustard,31.18480537732924,10.268500065923462,21.72963689896461,28.159799700606015,79.25327940866782,79.67238008611054,38.27228239540961,46.1201849112013,24.003827168499072,0.3110143186709743
Cotton,58.68461271582942,13.675094858039362,30.011600286154376,29.481082011421407,56.491993583106094,84.34325669907955,25.53271253355132,66.76979516150149,11.390249498402056,0.8581795008196704
Cowpea,36.181884364951685,10.676498627348227,18.764827955161376,27.472812850096272,66.74778419865694,86.07284438549351,18.74077432350594,62.86806077777351,23.83983417120931,0.11509456366244741
Cotton,95.60249780063074,12.479619707958932,18.754755441084985,30.36875242459756,77.99335092653408,66.30642331925705,30.47065927306007,59.269420481210076,18.847985009853026,0.7759497309183344
Green gram,44.12846030604449,9.730475261799269,29.13818929151592,25.123892184556354,57.972328045076644,80.42364661312926,19.974365545062255,60.9641056571478,11.992586127101061,0.4684909074768152
Cotton,80.4202905985529,11.815509625500168,29.202138792140772,26.914025009413535,62.502859496369226,60.729228101370694,31.66942668217169,71.67405471763999,13.947135272108756,0.6388213333164018
Cowpea,22.162001103927892,9.544172270262147,31.670313926414615,29.898193363407362,55.38972779835996,71.96301396332623,19.294910536387047,53.54715869753904,16.120422358231913,0.7689550511199734
Cowpea,37.67966896261467,9.25680151085771,26.378608193120584,29.25964534764488,54.16791094836458,72.96711562296419,11.990092366153323,47.947788807321274,18.64497581769809,0.54520558525857
Mustard,40.53162979270155,9.86178497203105,28.486021615812753,30.662984125481866,58.6427706895063,85.553549496754,22.93406787153871,79.92820104822181,23.618595710139488,0.37759639072713636
Black gram,96.20787640915852,9.33075528161052,29.38020657701363,30.934623974898898,59.95379571295523,85.44467214846357,19.263135515030285,77.1762957751458,14.04066392127791,0.20586310054541868
Green gram,87.18326139757124,8.28791299506444,34.826806600687895,27.474485241422695,53.28213101099461,75.86528034505531,36.11756198352484,74.71902069448709,16.236999889287894,0.09515055869613964
